datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2021-09-02,Erhardt,00:00,23:59,3700.0,3331.0,7031.0,7.8,22.1,0.0,0,12.9,
2021-09-03,Erhardt,00:00,23:59,3667.0,3441.0,7108.0,9.1,23.2,0.0,0,12.9,
2021-09-04,Erhardt,00:00,23:59,3753.0,3420.0,7173.0,9.1,24.0,0.0,0,12.8,
2021-09-05,Erhardt,00:00,23:59,3869.0,3418.0,7287.0,9.5,24.1,0.0,0,12.7,
2021-09-06,Erhardt,00:00,23:59,3710.0,3325.0,7035.0,9.5,24.4,0.0,16,12.5,
2021-09-07,Erhardt,00:00,23:59,3952.0,3586.0,7538.0,10.0,24.7,0.0,88,9.4,
2021-09-08,Erhardt,00:00,23:59,4350.0,3891.0,8241.0,9.4,25.9,0.0,43,12.4,
2021-09-09,Erhardt,00:00,23:59,4429.0,3928.0,8357.0,12.9,26.8,0.0,19,11.6,
2021-09-10,Erhardt,00:00,23:59,3442.0,3132.0,6574.0,13.9,26.1,3.6,43,10.6,
2021-09-11,Erhardt,00:00,23:59,2126.0,2152.0,4278.0,13.9,21.6,0.6,79,2.9,
2021-09-12,Erhardt,00:00,23:59,3638.0,3099.0,6737.0,12.9,24.0,0.0,56,8.6,
2021-09-13,Erhardt,00:00,23:59,3612.0,3331.0,6943.0,13.5,24.5,0.0,75,10.2,
2021-09-14,Erhardt,00:00,23:59,4542.0,4130.0,8672.0,12.9,27.3,0.0,60,11.1,
2021-09-15,Erhardt,00:00,23:59,3239.0,3005.0,6244.0,15.0,22.3,11.3,98,1.1,
2021-09-16,Erhardt,00:00,23:59,1796.0,1619.0,3415.0,12.8,22.4,5.4,96,1.0,
2021-09-17,Erhardt,00:00,23:59,2961.0,2760.0,5721.0,9.6,17.5,0.0,66,2.0,
2021-09-18,Erhardt,00:00,23:59,3544.0,3160.0,6704.0,7.9,21.1,0.0,9,11.0,
2021-09-19,Erhardt,00:00,23:59,2569.0,2293.0,4862.0,9.3,18.7,0.0,68,4.4,
2021-09-20,Erhardt,00:00,23:59,2528.0,2320.0,4848.0,8.3,15.5,0.1,94,2.3,
2021-09-21,Erhardt,00:00,23:59,3147.0,2900.0,6047.0,8.3,15.8,0.0,94,1.5,
2021-09-22,Erhardt,00:00,23:59,3381.0,3057.0,6438.0,6.7,16.6,0.0,69,7.8,
2021-09-23,Erhardt,00:00,23:59,3849.0,3619.0,7468.0,6.6,21.8,0.0,30,11.9,
2021-09-24,Erhardt,00:00,23:59,3761.0,3376.0,7137.0,11.1,22.1,0.0,4,11.7,
2021-09-25,Erhardt,00:00,23:59,3696.0,3348.0,7044.0,10.7,25.0,0.0,26,11.2,
2021-09-26,Erhardt,00:00,23:59,2802.0,2493.0,5295.0,14.6,25.3,17.8,91,5.5,
2021-09-27,Erhardt,00:00,23:59,2928.0,2814.0,5742.0,13.9,22.5,0.0,84,6.4,
2021-09-28,Erhardt,00:00,23:59,3105.0,2881.0,5986.0,12.7,16.7,0.1,93,0.4,
2021-09-29,Erhardt,00:00,23:59,2691.0,2491.0,5182.0,11.0,19.5,0.9,89,3.1,
2021-09-30,Erhardt,00:00,23:59,3426.0,3234.0,6660.0,7.2,16.1,0.0,85,8.7,
2021-10-01,Erhardt,00:00,23:59,3482.0,3191.0,6673.0,5.2,21.0,0.0,86,9.0,
2021-10-02,Erhardt,00:00,23:59,3292.0,2907.0,6199.0,10.0,23.0,0.0,90,9.0,
2021-10-03,Erhardt,00:00,23:59,3721.0,3163.0,6884.0,9.4,27.5,0.0,90,3.5,
2021-10-04,Erhardt,00:00,23:59,2876.0,2732.0,5608.0,11.2,14.7,1.8,100,1.2,
2021-10-05,Erhardt,00:00,23:59,2073.0,1968.0,4041.0,10.7,14.6,6.1,98,0.0,
2021-10-06,Erhardt,00:00,23:59,2537.0,2450.0,4987.0,7.5,15.0,0.1,93,4.2,
2021-10-07,Erhardt,00:00,23:59,2764.0,2689.0,5453.0,7.5,11.9,0.6,100,0.0,
2021-10-08,Erhardt,00:00,23:59,2579.0,2465.0,5044.0,7.2,14.9,0.1,66,1.4,
2021-10-09,Erhardt,00:00,23:59,2403.0,2268.0,4671.0,5.1,14.2,0.0,23,3.2,
2021-10-10,Erhardt,00:00,23:59,2469.0,2287.0,4756.0,1.9,13.2,0.0,0,3.1,
2021-10-11,Erhardt,00:00,23:59,2904.0,2775.0,5679.0,2.2,13.7,1.7,69,2.0,
2021-10-12,Erhardt,00:00,23:59,1976.0,1888.0,3864.0,6.1,9.6,14.9,98,0.0,
2021-10-13,Erhardt,00:00,23:59,2558.0,2485.0,5043.0,4.1,10.8,0.2,93,3.4,
2021-10-14,Erhardt,00:00,23:59,2719.0,2566.0,5285.0,3.8,11.6,0.0,98,0.8,
2021-10-15,Erhardt,00:00,23:59,2940.0,2821.0,5761.0,2.3,16.4,0.0,68,9.9,
2021-10-16,Erhardt,00:00,23:59,2810.0,2422.0,5232.0,4.3,14.8,0.0,46,7.2,
2021-10-17,Erhardt,00:00,23:59,2770.0,2501.0,5271.0,2.2,13.6,0.0,50,9.9,
2021-10-18,Erhardt,00:00,23:59,2818.0,2777.0,5595.0,4.3,12.7,0.0,93,4.9,
2021-10-19,Erhardt,00:00,23:59,2969.0,2750.0,5719.0,3.5,15.5,0.1,95,0.0,
2021-10-20,Erhardt,00:00,23:59,3856.0,3618.0,7474.0,8.0,21.8,0.0,54,7.5,
2021-10-21,Erhardt,00:00,23:59,2249.0,2198.0,4447.0,10.9,16.4,3.0,60,6.8,
2021-10-22,Erhardt,00:00,23:59,2109.0,2069.0,4178.0,4.6,11.3,0.3,64,2.3,
2021-10-23,Erhardt,00:00,23:59,2248.0,2055.0,4303.0,4.0,12.2,0.0,34,5.4,
2021-10-24,Erhardt,00:00,23:59,2344.0,2156.0,4500.0,0.7,14.1,0.0,0,10.2,
2021-10-25,Erhardt,00:00,23:59,2652.0,2468.0,5120.0,1.3,11.5,0.0,86,2.2,
2021-10-26,Erhardt,00:00,23:59,2774.0,2563.0,5337.0,3.3,13.6,0.0,73,2.3,
2021-10-27,Erhardt,00:00,23:59,3135.0,2893.0,6028.0,3.2,15.0,0.0,66,9.7,
2021-10-28,Erhardt,00:00,23:59,2989.0,2764.0,5753.0,3.0,14.9,0.0,60,6.5,
2021-10-29,Erhardt,00:00,23:59,2444.0,2357.0,4801.0,1.8,9.1,0.0,94,3.4,
2021-10-30,Erhardt,00:00,23:59,1873.0,1723.0,3596.0,0.8,13.5,0.0,91,4.4,
2021-10-31,Erhardt,00:00,23:59,2403.0,2053.0,4456.0,5.3,19.1,0.0,55,9.3,
2021-11-01,Erhardt,00:00,23:59,553.0,537.0,1090.0,6.0,11.5,15.2,79,0.8,
2021-11-02,Erhardt,00:00,23:59,2097.0,1941.0,4038.0,4.7,11.9,0.1,63,4.8,
2021-11-03,Erhardt,00:00,23:59,2110.0,2019.0,4129.0,2.6,8.9,8.2,80,0.0,
2021-11-04,Erhardt,00:00,23:59,1737.0,1759.0,3496.0,3.7,7.1,0.3,74,0.8,
2021-11-05,Erhardt,00:00,23:59,2011.0,1852.0,3863.0,1.9,8.6,0.0,76,2.1,
2021-11-06,Erhardt,00:00,23:59,1763.0,1577.0,3340.0,0.4,10.1,0.0,50,6.1,
2021-11-07,Erhardt,00:00,23:59,1636.0,1477.0,3113.0,0.1,11.3,1.2,93,6.2,
2021-11-08,Erhardt,00:00,23:59,2447.0,2401.0,4848.0,0.2,9.1,0.0,45,5.6,
2021-11-09,Erhardt,00:00,23:59,2601.0,2535.0,5136.0,0.0,8.3,0.0,69,8.8,
2021-11-10,Erhardt,00:00,23:59,2468.0,2431.0,4899.0,-0.5,8.4,0.0,75,2.6,
2021-11-11,Erhardt,00:00,23:59,2674.0,2558.0,5232.0,0.3,10.6,0.0,46,8.1,
2021-11-12,Erhardt,00:00,23:59,2042.0,1960.0,4002.0,0.4,3.9,0.0,100,0.0,
2021-11-13,Erhardt,00:00,23:59,1002.0,940.0,1942.0,2.0,7.5,5.0,99,0.1,
2021-11-14,Erhardt,00:00,23:59,968.0,969.0,1937.0,4.3,7.3,0.2,98,0.0,
2021-11-15,Erhardt,00:00,23:59,2130.0,2040.0,4170.0,3.7,4.9,0.0,100,0.0,
2021-11-16,Erhardt,00:00,23:59,2316.0,2179.0,4495.0,3.6,4.5,0.0,100,0.0,
2021-11-17,Erhardt,00:00,23:59,2184.0,2030.0,4214.0,3.2,5.5,0.0,100,0.0,
2021-11-18,Erhardt,00:00,23:59,2417.0,2291.0,4708.0,3.1,8.4,0.1,88,3.4,
2021-11-19,Erhardt,00:00,23:59,2247.0,2147.0,4394.0,1.2,9.5,0.0,91,5.6,
2021-11-20,Erhardt,00:00,23:59,1454.0,1387.0,2841.0,2.1,7.2,0.0,100,0.0,
2021-11-21,Erhardt,00:00,23:59,1666.0,1473.0,3139.0,-0.4,6.9,0.1,83,4.9,
2021-11-22,Erhardt,00:00,23:59,1790.0,1675.0,3465.0,2.3,4.5,2.8,94,0.0,
2021-11-23,Erhardt,00:00,23:59,2214.0,2078.0,4292.0,-0.5,4.7,0.0,83,1.0,
2021-11-24,Erhardt,00:00,23:59,2199.0,2087.0,4286.0,-1.2,0.1,0.0,88,0.0,
2021-11-25,Erhardt,00:00,23:59,2038.0,1999.0,4037.0,-1.6,0.2,0.0,100,0.0,
2021-11-26,Erhardt,00:00,23:59,1490.0,1439.0,2929.0,-1.6,1.0,0.5,98,0.0,
2021-11-27,Erhardt,00:00,23:59,936.0,915.0,1851.0,0.3,4.1,0.2,90,0.0,
2021-11-28,Erhardt,00:00,23:59,637.0,640.0,1277.0,-0.2,2.0,2.5,93,0.0,
2021-11-29,Erhardt,00:00,23:59,1505.0,1445.0,2950.0,-0.9,1.1,1.2,98,0.3,
2021-11-30,Erhardt,00:00,23:59,1267.0,1194.0,2461.0,-0.6,5.0,0.7,88,0.0,
2021-12-01,Erhardt,00:00,23:59,1797.0,1644.0,3441.0,4.6,10.0,1.6,98,1.1,
2021-12-02,Erhardt,00:00,23:59,1787.0,1648.0,3435.0,-0.8,6.7,4.3,94,1.3,
2021-12-03,Erhardt,00:00,23:59,1611.0,1545.0,3156.0,-1.6,1.6,3.2,75,4.6,
2021-12-04,Erhardt,00:00,23:59,750.0,698.0,1448.0,-1.0,8.5,9.1,90,0.0,
2021-12-05,Erhardt,00:00,23:59,774.0,754.0,1528.0,0.1,3.8,2.8,94,0.0,
2021-12-06,Erhardt,00:00,23:59,1614.0,1538.0,3152.0,-0.1,1.6,1.6,100,0.0,
2021-12-07,Erhardt,00:00,23:59,1665.0,1569.0,3234.0,-1.6,4.0,0.0,54,4.2,
2021-12-08,Erhardt,00:00,23:59,1696.0,1560.0,3256.0,-2.2,1.3,5.1,91,0.0,
2021-12-09,Erhardt,00:00,23:59,1230.0,1157.0,2387.0,0.3,1.7,3.6,94,0.0,
2021-12-10,Erhardt,00:00,23:59,1365.0,1251.0,2616.0,-1.8,2.4,3.9,80,3.0,
2021-12-11,Erhardt,00:00,23:59,713.0,652.0,1365.0,0.0,2.4,0.4,93,0.0,
2021-12-12,Erhardt,00:00,23:59,863.0,835.0,1698.0,0.7,4.7,2.4,91,3.3,
2021-12-13,Erhardt,00:00,23:59,1673.0,1551.0,3224.0,2.6,5.5,0.1,99,0.0,
2021-12-14,Erhardt,00:00,23:59,1947.0,1907.0,3854.0,0.3,5.9,0.2,100,1.9,
2021-12-15,Erhardt,00:00,23:59,1978.0,1908.0,3886.0,3.0,4.9,0.2,96,0.0,
2021-12-16,Erhardt,00:00,23:59,2003.0,1852.0,3855.0,1.4,4.8,0.1,93,0.1,
2021-12-17,Erhardt,00:00,23:59,1955.0,1776.0,3731.0,1.2,6.2,0.0,84,4.4,
2021-12-18,Erhardt,00:00,23:59,1117.0,1014.0,2131.0,-0.8,1.3,0.0,100,0.0,
2021-12-19,Erhardt,00:00,23:59,1043.0,938.0,1981.0,-1.8,3.0,0.2,81,4.4,
2021-12-20,Erhardt,00:00,23:59,1757.0,1686.0,3443.0,-2.0,3.7,0.0,58,2.7,
2021-12-21,Erhardt,00:00,23:59,1722.0,1643.0,3365.0,-5.1,-0.1,0.0,40,5.3,
2021-12-22,Erhardt,00:00,23:59,1541.0,1483.0,3024.0,-6.6,-1.6,0.0,63,4.3,
2021-12-23,Erhardt,00:00,23:59,1067.0,1017.0,2084.0,-7.5,9.0,1.7,96,1.8,
2021-12-24,Erhardt,00:00,23:59,263.0,243.0,506.0,7.0,9.6,5.5,94,0.0,
2021-12-25,Erhardt,00:00,23:59,260.0,244.0,504.0,2.0,9.7,7.9,99,0.2,
2021-12-26,Erhardt,00:00,23:59,234.0,217.0,451.0,1.5,4.6,2.2,99,0.0,
2021-12-27,Erhardt,00:00,23:59,939.0,813.0,1752.0,2.1,9.4,3.2,89,3.2,
2021-12-28,Erhardt,00:00,23:59,583.0,558.0,1141.0,3.7,9.8,9.4,91,0.0,
2021-12-29,Erhardt,00:00,23:59,923.0,860.0,1783.0,6.9,11.2,11.0,94,2.3,
2021-12-30,Erhardt,00:00,23:59,910.0,869.0,1779.0,10.9,13.9,0.7,96,0.4,
2021-12-31,Erhardt,00:00,23:59,1300.0,1153.0,2453.0,10.3,15.6,0.0,54,7.2,
2021-01-01,Hirsch,00:00,23:59,199.0,184.0,383.0,-2.9,3.7,0.0,95,3.0,
2021-01-02,Hirsch,00:00,23:59,151.0,160.0,311.0,-2.9,0.6,0.0,100,0.0,
2021-01-03,Hirsch,00:00,23:59,143.0,148.0,291.0,-2.2,0.5,0.0,99,0.0,
2021-01-04,Hirsch,00:00,23:59,383.0,371.0,754.0,-1.8,0.0,0.0,100,0.0,
2021-01-05,Hirsch,00:00,23:59,379.0,362.0,741.0,-2.1,-0.6,2.3,100,0.0,
2021-01-06,Hirsch,00:00,23:59,47.0,45.0,92.0,-2.0,-0.3,4.7,98,0.0,
2021-01-07,Hirsch,00:00,23:59,166.0,182.0,348.0,-1.0,1.5,0.0,93,1.4,
2021-01-08,Hirsch,00:00,23:59,140.0,174.0,314.0,-1.2,1.8,0.0,99,0.8,
2021-01-09,Hirsch,00:00,23:59,94.0,101.0,195.0,-3.3,1.6,0.0,81,2.7,
2021-01-10,Hirsch,00:00,23:59,94.0,106.0,200.0,-7.4,-2.3,0.0,70,2.3,
2021-01-11,Hirsch,00:00,23:59,282.0,313.0,595.0,-7.9,-4.8,0.0,94,0.0,
2021-01-12,Hirsch,00:00,23:59,163.0,161.0,324.0,-5.0,2.4,4.1,94,0.0,
2021-01-13,Hirsch,00:00,23:59,224.0,248.0,472.0,-1.2,3.2,1.2,78,2.7,
2021-01-14,Hirsch,00:00,23:59,187.0,184.0,371.0,-2.8,2.1,0.1,99,0.0,
2021-01-15,Hirsch,00:00,23:59,197.0,209.0,406.0,-6.0,-1.3,0.0,73,5.8,
2021-01-16,Hirsch,00:00,23:59,79.0,69.0,148.0,-5.0,-1.2,1.3,88,1.6,
2021-01-17,Hirsch,00:00,23:59,24.0,26.0,50.0,-4.5,0.1,4.6,96,0.0,
2021-01-18,Hirsch,00:00,23:59,139.0,153.0,292.0,-0.1,1.8,0.4,95,0.0,
2021-01-19,Hirsch,00:00,23:59,164.0,149.0,313.0,-2.6,5.7,0.0,98,4.0,
2021-01-20,Hirsch,00:00,23:59,282.0,287.0,569.0,-1.6,10.1,0.0,100,6.3,
2021-01-21,Hirsch,00:00,23:59,453.0,463.0,916.0,-1.5,14.5,0.0,88,5.0,
2021-01-22,Hirsch,00:00,23:59,527.0,494.0,1021.0,3.3,13.1,2.8,98,5.9,
2021-01-23,Hirsch,00:00,23:59,219.0,191.0,410.0,-0.3,3.5,0.2,96,1.0,
2021-01-24,Hirsch,00:00,23:59,174.0,194.0,368.0,-2.3,2.2,0.0,54,4.8,
2021-01-25,Hirsch,00:00,23:59,190.0,227.0,417.0,-3.6,1.2,13.5,89,0.3,
2021-01-26,Hirsch,00:00,23:59,69.0,98.0,167.0,-2.4,0.3,0.9,93,0.0,
2021-01-27,Hirsch,00:00,23:59,84.0,101.0,185.0,-2.7,2.4,0.9,98,0.9,
2021-01-28,Hirsch,00:00,23:59,113.0,115.0,228.0,1.4,8.5,15.7,95,0.0,
2021-01-29,Hirsch,00:00,23:59,256.0,266.0,522.0,5.1,10.5,2.8,96,2.4,
2021-01-30,Hirsch,00:00,23:59,228.0,232.0,460.0,2.0,8.6,9.4,96,1.3,
2021-01-31,Hirsch,00:00,23:59,159.0,169.0,328.0,-0.9,2.0,0.0,99,0.0,
2021-02-01,Hirsch,00:00,23:59,386.0,413.0,799.0,-0.4,8.5,1.5,99,0.0,
2021-02-02,Hirsch,00:00,23:59,460.0,449.0,909.0,5.4,11.1,5.9,96,0.7,
2021-02-03,Hirsch,00:00,23:59,337.0,333.0,670.0,7.6,10.8,8.2,91,0.0,
2021-02-04,Hirsch,00:00,23:59,742.0,724.0,1466.0,5.3,11.1,0.0,66,8.1,
2021-02-05,Hirsch,00:00,23:59,685.0,690.0,1375.0,4.6,11.5,0.1,98,2.9,
2021-02-06,Hirsch,00:00,23:59,409.0,415.0,824.0,3.6,8.2,0.0,86,0.0,
2021-02-07,Hirsch,00:00,23:59,159.0,144.0,303.0,0.5,3.7,12.0,98,0.0,
2021-02-08,Hirsch,00:00,23:59,519.0,516.0,1035.0,-0.4,6.5,0.3,94,3.6,
2021-02-09,Hirsch,00:00,23:59,384.0,389.0,773.0,-1.5,0.1,0.0,98,0.0,
2021-02-10,Hirsch,00:00,23:59,260.0,279.0,539.0,-8.6,-0.1,6.1,95,0.0,
2021-02-11,Hirsch,00:00,23:59,197.0,207.0,404.0,-10.4,-4.1,0.0,34,9.1,
2021-02-12,Hirsch,00:00,23:59,202.0,198.0,400.0,-11.2,-3.6,0.0,8,9.7,
2021-02-13,Hirsch,00:00,23:59,119.0,102.0,221.0,-11.3,-3.4,0.0,0,9.9,
2021-02-14,Hirsch,00:00,23:59,105.0,103.0,208.0,-10.1,1.0,0.0,18,9.8,
2021-02-15,Hirsch,00:00,23:59,286.0,291.0,577.0,-7.9,4.0,3.2,79,4.4,
2021-02-16,Hirsch,00:00,23:59,386.0,378.0,764.0,1.6,11.1,3.6,96,0.4,
2021-02-17,Hirsch,00:00,23:59,592.0,603.0,1195.0,1.0,10.4,0.0,75,2.4,
2021-02-18,Hirsch,00:00,23:59,723.0,722.0,1445.0,-0.4,12.9,0.0,95,7.4,
2021-02-19,Hirsch,00:00,23:59,517.0,501.0,1018.0,6.0,10.4,1.7,96,2.0,
2021-02-20,Hirsch,00:00,23:59,816.0,827.0,1643.0,1.5,16.6,0.0,71,10.0,
2021-02-21,Hirsch,00:00,23:59,888.0,910.0,1798.0,0.1,13.4,0.0,56,10.3,
2021-02-22,Hirsch,00:00,23:59,877.0,882.0,1759.0,-0.1,14.2,0.0,50,8.0,
2021-02-23,Hirsch,00:00,23:59,1031.0,978.0,2009.0,1.0,17.2,0.0,4,8.6,
2021-02-24,Hirsch,00:00,23:59,1026.0,1060.0,2086.0,3.0,18.6,0.0,0,8.8,
2021-02-25,Hirsch,00:00,23:59,1128.0,1093.0,2221.0,3.3,20.0,0.0,0,9.8,
2021-02-26,Hirsch,00:00,23:59,1029.0,990.0,2019.0,4.6,17.0,3.7,44,8.6,
2021-02-27,Hirsch,00:00,23:59,448.0,424.0,872.0,0.9,8.1,0.0,69,1.7,
2021-02-28,Hirsch,00:00,23:59,639.0,621.0,1260.0,-1.1,9.0,0.0,0,10.6,
2021-03-01,Hirsch,00:00,23:59,894.0,882.0,1776.0,-1.6,13.0,0.0,0,10.8,
2021-03-02,Hirsch,00:00,23:59,1010.0,1002.0,2012.0,-0.6,14.2,0.0,0,10.7,
2021-03-03,Hirsch,00:00,23:59,967.0,966.0,1933.0,-0.7,12.8,0.0,91,1.1,
2021-03-04,Hirsch,00:00,23:59,820.0,786.0,1606.0,3.8,14.5,3.9,96,3.3,
2021-03-05,Hirsch,00:00,23:59,306.0,291.0,597.0,-1.7,5.6,3.3,96,0.0,
2021-03-06,Hirsch,00:00,23:59,424.0,425.0,849.0,-3.4,5.6,0.0,10,11.1,
2021-03-07,Hirsch,00:00,23:59,538.0,460.0,998.0,-4.2,9.1,1.6,69,7.2,
2021-03-08,Hirsch,00:00,23:59,775.0,781.0,1556.0,-1.1,6.6,0.0,55,9.2,
2021-03-09,Hirsch,00:00,23:59,801.0,774.0,1575.0,-3.1,6.3,1.2,69,8.1,
2021-03-10,Hirsch,00:00,23:59,584.0,562.0,1146.0,0.8,7.1,0.6,93,1.2,
2021-03-11,Hirsch,00:00,23:59,547.0,627.0,1174.0,1.9,15.7,7.5,95,1.4,
2021-03-12,Hirsch,00:00,23:59,629.0,629.0,1258.0,3.9,10.4,0.2,69,6.4,
2021-03-13,Hirsch,00:00,23:59,354.0,405.0,759.0,4.5,12.9,4.4,91,1.2,
2021-03-14,Hirsch,00:00,23:59,124.0,136.0,260.0,0.9,5.8,2.5,88,2.7,
2021-03-15,Hirsch,00:00,23:59,456.0,448.0,904.0,0.6,4.3,6.1,91,0.7,
2021-03-16,Hirsch,00:00,23:59,424.0,436.0,860.0,0.4,5.1,6.0,94,0.8,
2021-03-17,Hirsch,00:00,23:59,420.0,405.0,825.0,0.2,3.8,0.9,94,1.6,
2021-03-18,Hirsch,00:00,23:59,467.0,434.0,901.0,-1.1,4.4,0.8,91,2.0,
2021-03-19,Hirsch,00:00,23:59,378.0,399.0,777.0,-1.5,4.7,1.6,89,2.2,
2021-03-20,Hirsch,00:00,23:59,183.0,185.0,368.0,-3.0,0.6,0.0,75,2.6,
2021-03-21,Hirsch,00:00,23:59,146.0,159.0,305.0,-1.7,1.6,0.0,95,0.1,
2021-03-22,Hirsch,00:00,23:59,556.0,531.0,1087.0,1.1,3.9,0.1,99,0.0,
2021-03-23,Hirsch,00:00,23:59,691.0,688.0,1379.0,-0.2,6.7,0.0,69,3.5,
2021-03-24,Hirsch,00:00,23:59,992.0,958.0,1950.0,-1.4,14.0,0.0,9,11.8,
2021-03-25,Hirsch,00:00,23:59,1076.0,1040.0,2116.0,3.7,16.6,0.0,70,11.3,
2021-03-26,Hirsch,00:00,23:59,1092.0,1071.0,2163.0,3.9,18.5,0.0,33,11.0,
2021-03-27,Hirsch,00:00,23:59,287.0,269.0,556.0,5.1,10.7,1.2,91,2.1,
2021-03-28,Hirsch,00:00,23:59,889.0,878.0,1767.0,3.4,14.8,0.0,84,10.8,
2021-03-29,Hirsch,00:00,23:59,1144.0,1151.0,2295.0,4.6,19.6,0.0,80,11.4,
2021-03-30,Hirsch,00:00,23:59,1205.0,1194.0,2399.0,3.8,21.8,0.0,10,12.2,
2021-03-31,Hirsch,00:00,23:59,1252.0,1169.0,2421.0,5.0,22.7,0.0,10,12.3,
2021-04-01,Hirsch,00:00,23:59,1044.0,1016.0,2060.0,10.5,23.3,0.3,65,9.8,
2021-04-02,Hirsch,00:00,23:59,558.0,552.0,1110.0,4.7,13.9,0.0,44,6.1,
2021-04-03,Hirsch,00:00,23:59,346.0,372.0,718.0,2.9,7.8,0.0,88,2.3,
2021-04-04,Hirsch,00:00,23:59,519.0,521.0,1040.0,0.1,11.4,0.0,10,11.4,
2021-04-05,Hirsch,00:00,23:59,310.0,308.0,618.0,-2.5,15.1,4.4,66,7.5,
2021-04-06,Hirsch,00:00,23:59,323.0,330.0,653.0,-2.9,2.5,2.7,75,4.7,
2021-04-07,Hirsch,00:00,23:59,273.0,276.0,549.0,-2.2,3.5,3.8,89,2.9,
2021-04-08,Hirsch,00:00,23:59,447.0,453.0,900.0,-0.7,6.5,0.0,68,4.2,
2021-04-09,Hirsch,00:00,23:59,790.0,817.0,1607.0,-0.1,17.0,0.0,79,7.8,
2021-04-10,Hirsch,00:00,23:59,800.0,833.0,1633.0,6.5,17.8,0.0,91,9.3,
2021-04-11,Hirsch,00:00,23:59,956.0,910.0,1866.0,7.9,20.3,0.8,88,6.1,
2021-04-12,Hirsch,00:00,23:59,339.0,337.0,676.0,0.8,9.5,7.3,93,0.0,
2021-04-13,Hirsch,00:00,23:59,482.0,479.0,961.0,0.3,5.9,0.2,93,1.3,
2021-04-14,Hirsch,00:00,23:59,707.0,681.0,1388.0,-0.6,7.1,0.1,74,4.3,
2021-04-15,Hirsch,00:00,23:59,731.0,706.0,1437.0,-1.5,7.5,0.1,74,5.5,
2021-04-16,Hirsch,00:00,23:59,779.0,766.0,1545.0,-1.6,7.7,0.0,31,9.3,
2021-04-17,Hirsch,00:00,23:59,327.0,337.0,664.0,0.4,6.9,0.2,96,0.2,
2021-04-18,Hirsch,00:00,23:59,279.0,275.0,554.0,2.8,7.3,0.9,98,0.3,
2021-04-19,Hirsch,00:00,23:59,662.0,655.0,1317.0,3.5,12.0,4.6,98,3.0,
2021-04-20,Hirsch,00:00,23:59,774.0,765.0,1539.0,5.6,13.7,0.0,89,2.6,
2021-04-21,Hirsch,00:00,23:59,1227.0,1159.0,2386.0,3.2,17.0,0.0,29,9.7,
2021-04-22,Hirsch,00:00,23:59,989.0,952.0,1941.0,3.8,14.4,0.0,65,8.2,
2021-04-23,Hirsch,00:00,23:59,1122.0,1109.0,2231.0,1.1,15.5,0.0,1,13.7,
2021-04-24,Hirsch,00:00,23:59,893.0,942.0,1835.0,2.1,18.6,0.0,56,13.7,
2021-04-25,Hirsch,00:00,23:59,1061.0,1074.0,2135.0,4.8,15.7,0.0,31,12.9,
2021-04-26,Hirsch,00:00,23:59,1120.0,1140.0,2260.0,3.0,15.0,0.0,24,13.8,
2021-04-27,Hirsch,00:00,23:59,1176.0,1124.0,2300.0,2.9,16.9,0.0,45,13.7,
2021-04-28,Hirsch,00:00,23:59,1276.0,1262.0,2538.0,4.2,20.0,0.0,64,11.7,
2021-04-29,Hirsch,00:00,23:59,761.0,732.0,1493.0,9.2,15.5,3.5,96,0.5,
2021-04-30,Hirsch,00:00,23:59,816.0,784.0,1600.0,6.6,19.6,9.5,80,6.3,
2021-05-01,Hirsch,00:00,23:59,487.0,434.0,921.0,6.5,12.3,24.4,96,0.6,
2021-05-02,Hirsch,00:00,23:59,198.0,157.0,355.0,3.9,10.6,3.9,91,1.6,
2021-05-03,Hirsch,00:00,23:59,937.0,956.0,1893.0,4.3,13.3,0.0,69,9.5,
2021-05-04,Hirsch,00:00,23:59,967.0,973.0,1940.0,5.5,17.4,2.9,86,7.5,
2021-05-05,Hirsch,00:00,23:59,396.0,425.0,821.0,4.4,12.1,6.9,85,4.3,
2021-05-06,Hirsch,00:00,23:59,518.0,564.0,1082.0,5.6,12.1,15.9,94,1.7,
2021-05-07,Hirsch,00:00,23:59,380.0,359.0,739.0,2.1,10.6,5.5,73,2.6,
2021-05-08,Hirsch,00:00,23:59,839.0,817.0,1656.0,1.8,18.8,0.0,70,12.2,
2021-05-09,Hirsch,00:00,23:59,1015.0,1038.0,2053.0,9.4,27.7,0.0,50,12.8,
2021-05-10,Hirsch,00:00,23:59,1327.0,1303.0,2630.0,14.5,30.0,0.0,81,9.3,
2021-05-11,Hirsch,00:00,23:59,922.0,963.0,1885.0,9.8,18.0,14.2,96,1.2,
2021-05-12,Hirsch,00:00,23:59,305.0,319.0,624.0,8.8,10.8,15.3,94,0.0,
2021-05-13,Hirsch,00:00,23:59,247.0,239.0,486.0,8.4,13.0,7.2,98,0.0,
2021-05-14,Hirsch,00:00,23:59,960.0,1004.0,1964.0,6.4,17.5,1.3,65,9.1,
2021-05-15,Hirsch,00:00,23:59,608.0,572.0,1180.0,7.7,16.6,3.2,95,3.0,
2021-05-16,Hirsch,00:00,23:59,641.0,645.0,1286.0,6.6,18.2,1.6,79,3.8,
