Time,Dieselbrücke,Friedberger Straße östlich Afrabrücke,Friedrich-Ebert-Straße östlich Haltestelle Messe,Färberstraße/Gollwitzerstr.,Gögginger Straße südlich Rosenaustraße,Haunstetter Straße Höhe protestantischer Friedhof,Konrad Adenauer Allee Fahrradstraße,Postillionstraße südl. Roggenstraße,Rosenaustraße westlich Gögginger Straße,"Südlich A8-Unterführung, Ostseite",Ulrichsbrücke,Wagenhalsstraße,
2022-01-13 00:00:00,1146,1421,434,1040,1908,1278,2514,,1042,,1451,1064,
2022-01-14 00:00:00,1242,1506,405,1245,2030,1080,2637,,1166,,1571,1152,
2022-01-15 00:00:00,606,1154,161,628,1013,537,1504,,506,,892,565,
2022-01-16 00:00:00,509,1363,177,458,749,527,928,,539,,761,311,
2022-01-17 00:00:00,1226,1894,416,1231,2038,1127,2635,,1101,,1526,1062,
2022-01-18 00:00:00,1259,1898,469,1294,2015,1147,2643,,1157,,1605,1102,
2022-01-19 00:00:00,1338,1706,545,1416,2111,1263,2849,,1230,,1728,1175,
2022-01-20 00:00:00,1002,1384,372,1094,1649,981,2377,,994,,1207,964,
2022-01-21 00:00:00,1117,1321,362,1129,1648,969,2267,,998,,1388,960,
2022-01-22 00:00:00,408,814,118,428,669,393,1071,,380,,621,356,
2022-01-23 00:00:00,398,948,138,372,534,415,769,,357,,557,300,
2022-01-24 00:00:00,1254,1979,438,1166,2060,1165,2683,,1169,,1521,1093,
2022-01-25 00:00:00,1232,1822,480,1184,2015,1151,2495,,1130,,1475,998,
2022-01-26 00:00:00,1213,1734,458,1235,1831,1123,2161,,1136,,1478,1034,
2022-01-27 00:00:00,1225,1596,486,1214,2013,1152,2223,,1127,,1497,990,
2022-01-28 00:00:00,1068,1409,369,1078,1704,957,1872,,950,,1344,975,
2022-01-29 00:00:00,590,1202,184,713,1206,550,1291,,644,,943,698,
2022-01-30 00:00:00,451,1210,171,540,668,492,795,,469,,690,375,
2022-01-31 00:00:00,941,1530,371,990,1542,854,1787,,832,,1187,856,
2022-02-01 00:00:00,1051,1571,366,1060,1644,939,1789,,896,,1170,866,
2022-02-02 00:00:00,1090,1478,370,1017,1655,969,1763,,945,,1228,947,
2022-02-03 00:00:00,1190,1577,496,1276,1886,1117,2259,,1116,,1563,1075,
2022-02-04 00:00:00,1193,1556,446,1284,1910,1082,2077,,1050,,1435,1107,
2022-02-05 00:00:00,789,1442,294,797,1474,717,1404,,808,,1147,823,
2022-02-06 00:00:00,357,995,115,345,532,342,578,,338,,467,327,
2022-02-07 00:00:00,972,1380,369,1054,1569,871,1712,,874,,1137,839,
2022-02-08 00:00:00,1175,1668,528,1273,2018,1174,2089,,1114,,1512,1071,
2022-02-09 00:00:00,1457,1918,588,1467,2195,1319,2430,,1211,,1737,1234,
2022-02-10 00:00:00,1419,1851,552,1429,2207,1273,2434,,1170,,1812,1208,
2022-02-11 00:00:00,1053,1290,381,1175,1614,896,1889,,884,,1345,945,
2022-02-12 00:00:00,839,1212,268,935,1421,785,1400,,872,,1061,762,
2022-02-13 00:00:00,816,1409,366,727,959,690,1017,,718,,1088,465,
2022-02-14 00:00:00,1300,1824,479,1399,2252,1163,2376,,1135,,1721,1209,
2022-02-15 00:00:00,1191,1583,474,1197,1888,1127,2101,,1002,,1532,1069,
2022-02-16 00:00:00,1149,1409,372,1232,1840,1035,1973,,987,,1298,1003,
2022-02-17 00:00:00,847,1037,250,977,1466,828,1522,,714,,1025,742,
2022-02-18 00:00:00,1211,1606,433,1358,1882,1040,2143,,1037,,1535,1072,
2022-02-19 00:00:00,897,1327,355,939,1569,850,1605,,885,,1310,882,
2022-02-20 00:00:00,515,773,199,502,739,474,729,,563,,683,418,
2022-02-21 00:00:00,850,1100,289,1005,1555,802,1711,,790,,1048,785,
2022-02-22 00:00:00,1106,1560,416,1279,1983,1060,2042,,1018,,1439,1056,
2022-02-23 00:00:00,1390,1954,553,1456,2256,1343,2467,,1260,,1757,1295,
2022-02-24 00:00:00,1491,1876,501,1480,2295,1276,2592,,1252,,1813,1268,
2022-02-25 00:00:00,1136,1461,374,1343,1891,1056,2070,,1110,,1533,1160,
2022-02-26 00:00:00,754,1152,254,799,1367,546,1305,,644,,1058,758,
2022-02-27 00:00:00,644,908,240,555,891,645,814,,616,,818,400,
2022-02-28 00:00:00,1237,1481,410,1086,1971,1077,1974,,1008,,1665,1074,
2022-03-01 00:00:00,1267,1580,444,1116,1849,1040,1979,,1083,,1686,979,
2022-03-02 00:00:00,1280,1507,424,1159,1897,1140,2048,,1003,,1686,950,
2022-03-03 00:00:00,1404,1754,495,1093,2168,1202,2285,,1145,,1744,1111,
2022-03-04 00:00:00,1389,1745,423,1217,2137,1096,2219,,1098,,1797,1205,
2022-03-05 00:00:00,920,1283,266,879,1416,654,1425,,818,,1251,777,
2022-03-06 00:00:00,607,888,245,655,865,557,829,,601,,762,424,
2022-03-07 00:00:00,1335,1553,425,1287,2153,1105,2253,,1183,,1669,1135,
2022-03-08 00:00:00,1561,1906,475,1306,2269,1269,2482,,1193,,1842,1247,
2022-03-09 00:00:00,1606,2164,608,1523,2474,1350,2519,,1340,,1999,1331,
2022-03-10 00:00:00,1688,2132,586,1670,2577,1435,2729,,1483,,2107,1374,
2022-03-11 00:00:00,1637,2138,575,1627,2416,1274,2651,,1364,,2018,1398,
2022-03-12 00:00:00,1258,1874,489,1182,1821,908,1782,,1135,,1643,1168,
2022-03-13 00:00:00,1214,2079,571,989,1394,835,1094,,1032,,1409,706,
2022-03-14 00:00:00,1902,2550,635,1727,2753,1502,2908,,1510,,2492,1605,
2022-03-15 00:00:00,1463,1813,503,1410,2258,1414,2428,,1275,,1840,1369,
2022-03-16 00:00:00,1741,2168,588,1645,2591,1619,2550,,1407,,2024,1481,
2022-03-17 00:00:00,1696,2179,547,1641,2406,1570,2788,,1497,,2106,1755,
2022-03-18 00:00:00,1642,2283,568,1823,2535,1535,2792,,1489,,1968,1599,
2022-03-19 00:00:00,1219,1763,383,1179,1841,993,1802,,1112,,1533,1080,
2022-03-20 00:00:00,1186,2061,618,948,1379,970,1183,,1006,,1382,618,
2022-03-21 00:00:00,1898,2610,718,1823,2801,1883,3076,,1547,,2398,1612,
2022-03-22 00:00:00,2098,2764,775,1912,3064,1986,3113,,1788,,2495,1646,
2022-03-23 00:00:00,2156,2958,825,1983,3130,2066,3228,,1862,,2612,1779,
2022-03-24 00:00:00,2202,2986,865,1930,3196,2056,3380,,1906,,2742,1733,
2022-03-25 00:00:00,2119,3061,736,2030,3141,1918,3491,,1878,,2593,1698,
2022-03-26 00:00:00,1663,2526,737,1513,2367,1353,2358,,1483,,2156,1343,
2022-03-27 00:00:00,1501,2654,807,1312,1629,1311,1516,,1449,,1726,917,
2022-03-28 00:00:00,2255,3025,817,1986,3160,2206,3547,,1864,,2675,1798,
2022-03-29 00:00:00,2051,2793,762,1989,3175,2041,3325,,1835,,2311,1770,
2022-03-30 00:00:00,1439,1730,498,1411,2197,1414,2388,,1253,,1732,1157,
2022-03-31 00:00:00,1425,1869,509,1501,2279,1371,2710,,1325,,1882,1311,
2022-04-01 00:00:00,843,833,215,920,1277,729,1421,,702,154,972,772,
2022-04-02 00:00:00,482,440,104,481,737,358,777,,399,80,613,467,
2022-04-03 00:00:00,398,537,167,394,634,455,644,,382,85,521,306,
2022-04-04 00:00:00,1429,1851,451,1456,2223,1350,2411,,1173,372,1802,1317,
2022-04-05 00:00:00,1228,1526,403,1245,1937,1220,2061,,1059,280,1512,1209,
2022-04-06 00:00:00,1744,2453,656,1767,2770,1904,2930,,1580,607,2180,1733,
2022-04-07 00:00:00,1405,1776,394,1528,2275,1365,2485,,1273,343,1725,1330,
2022-04-08 00:00:00,968,1158,248,1011,1494,919,1708,,806,171,1124,958,
2022-04-09 00:00:00,813,1049,267,865,1346,599,1498,,699,214,1093,851,
2022-04-10 00:00:00,715,851,223,649,793,560,815,,595,296,809,556,
2022-04-11 00:00:00,1774,2350,560,1529,2508,1697,2915,,1364,706,2224,1608,
2022-04-12 00:00:00,1938,2897,828,1775,2817,1955,3069,,1713,1000,2527,1763,
2022-04-13 00:00:00,2082,2993,702,1807,2759,1940,3113,,1625,1009,2611,1840,
2022-04-14 00:00:00,2056,2830,705,1813,2749,1783,3148,,1691,969,2607,1824,
2022-04-15 00:00:00,1221,1871,528,903,1236,1002,1133,,976,1225,1506,720,
2022-04-16 00:00:00,1045,1579,346,1061,1697,1038,1718,,860,457,1633,1000,
2022-04-17 00:00:00,1013,1425,381,713,979,717,854,,778,851,1221,459,
2022-04-18 00:00:00,1212,1940,510,935,1228,922,1155,,951,1374,1726,592,
2022-04-19 00:00:00,2003,2454,702,1562,2584,1628,2864,,1368,773,2598,1576,
2022-04-20 00:00:00,1887,2478,782,1659,2806,1753,2979,,1594,851,2601,1699,
2022-04-21 00:00:00,1913,2678,747,1600,2897,1905,3016,,1517,984,2666,1874,
2022-04-22 00:00:00,1795,2429,692,1690,2626,1867,2876,,1602,908,2481,1458,
2022-04-23 00:00:00,1216,1686,361,1107,1883,965,1913,,958,518,1694,1073,
2022-04-24 00:00:00,593,820,200,571,787,582,770,,522,206,789,436,
2022-04-25 00:00:00,1620,2165,779,1637,2637,1769,3004,,1391,506,2182,1412,
2022-04-26 00:00:00,1388,1702,690,1313,2003,1500,2277,,1174,323,1683,1223,
2022-04-27 00:00:00,1897,2526,920,1832,2797,2040,3174,595,1643,653,2328,1742,
2022-04-28 00:00:00,2270,3000,1126,2138,3290,2427,3713,809,1996,1048,3060,1823,
2022-04-29 00:00:00,2162,3027,875,2166,3140,2076,3613,743,1843,997,3052,1894,
2022-04-30 00:00:00,950,1230,318,995,1418,892,1736,417,846,273,1354,823,
2022-05-01 00:00:00,829,1236,340,868,1144,783,1172,308,782,584,1211,562,
2022-05-02 00:00:00,2032,2798,1063,1968,3017,2331,3592,719,1665,897,2846,1712,
2022-05-03 00:00:00,2288,3046,1197,2081,3354,2528,3757,749,1965,967,2877,1836,
2022-05-04 00:00:00,2021,2503,1021,1830,3006,2152,3291,531,1659,597,2461,1769,
2022-05-05 00:00:00,1986,2815,1049,2094,3261,2294,3698,675,1843,864,2583,1759,
2022-05-06 00:00:00,1502,1920,572,1508,2229,1422,2537,408,1269,409,1848,1319,
2022-05-07 00:00:00,1179,1806,466,1127,1858,969,2079,387,1074,566,1838,1144,
2022-05-08 00:00:00,909,1668,459,802,1014,769,1000,345,801,532,1173,578,
2022-05-09 00:00:00,2456,3277,1294,2308,3613,2582,3999,883,1979,1181,3161,1852,
2022-05-10 00:00:00,2854,3843,1443,2486,3873,2985,4469,1053,2383,1464,3429,1994,
2022-05-11 00:00:00,2954,4024,1641,2584,4332,2930,4435,1048,2452,1547,3633,2161,
2022-05-12 00:00:00,2786,3612,1318,2282,3802,2803,4427,879,2235,1249,3448,2153,
2022-05-13 00:00:00,1628,2149,607,1622,2408,1359,2700,464,1342,536,1991,1336,
2022-05-14 00:00:00,1942,3336,927,1777,3022,1690,3347,1155,1908,1382,2778,1602,
2022-05-15 00:00:00,1867,3436,1098,1497,2045,1388,1838,985,1745,2296,2260,989,
2022-05-16 00:00:00,1796,2388,826,1688,2693,1640,3126,573,1382,596,2284,1512,
2022-05-17 00:00:00,2732,3906,1421,2376,3995,2732,4374,1016,2257,1285,3397,1912,
2022-05-18 00:00:00,2990,4205,1570,2589,4523,2733,4690,1222,2437,1628,3659,2253,
2022-05-19 00:00:00,2901,4069,1445,2529,4146,2731,4590,1029,2410,1440,3574,2277,
2022-05-20 00:00:00,2760,4271,1142,2544,3761,2349,4158,1050,2292,1455,3460,2169,
2022-05-21 00:00:00,2075,3204,903,1825,2733,1472,2842,843,1690,1272,2783,1593,
2022-05-22 00:00:00,1782,3378,867,1416,1966,1346,1800,922,1515,2178,2161,1036,
2022-05-23 00:00:00,1977,2589,935,1967,2907,1843,3473,671,1571,717,2636,1510,
2022-05-24 00:00:00,1467,1811,660,1476,2089,1278,2428,368,1253,366,1937,1124,
2022-05-25 00:00:00,1838,2585,958,1872,2911,1654,3240,572,1657,639,2541,1555,
2022-05-26 00:00:00,1617,2716,942,1475,1972,1143,1607,845,1489,1818,2174,905,
2022-05-27 00:00:00,2097,3171,876,2145,3330,1819,3504,721,1900,1001,2700,1718,
2022-05-28 00:00:00,1556,2351,623,1452,2402,1217,2445,580,1473,864,2218,1230,
2022-05-29 00:00:00,790,1137,304,754,1015,563,890,279,675,489,1243,420,
2022-05-30 00:00:00,2205,3068,1051,1997,3455,2098,3863,781,1875,857,2768,1904,
2022-05-31 00:00:00,2321,2883,1035,2064,3131,2129,3810,726,1786,871,2746,1867,
2022-06-01 00:00:00,2240,2896,1150,2028,3280,2015,3657,813,1875,1012,2548,1756,
2022-06-02 00:00:00,2443,3438,1715,2242,3558,2526,4016,851,2103,1163,2828,1938,
2022-06-03 00:00:00,2283,2775,860,1949,2886,1509,3225,652,1697,954,2463,1559,
2022-06-04 00:00:00,2058,2381,630,1371,2336,990,2191,552,1389,1000,2250,1430,
2022-06-05 00:00:00,1265,1227,336,633,953,510,933,324,663,571,949,493,
2022-06-06 00:00:00,1596,2555,864,1136,1582,909,1562,806,1213,1814,1865,867,
2022-06-07 00:00:00,1203,1659,433,1188,1905,915,2058,357,949,419,1744,1078,
2022-06-08 00:00:00,1896,2936,1195,1665,2944,1808,3271,810,1586,1114,2719,1714,
2022-06-09 00:00:00,1281,1893,761,1277,2219,1224,2487,402,1203,536,2046,1216,
2022-06-10 00:00:00,1873,2996,954,1657,2821,1569,3046,827,1602,1076,2748,1611,
2022-06-11 00:00:00,1555,2986,892,1362,2238,1260,2494,1011,1381,1516,2332,1370,
2022-06-12 00:00:00,1519,3159,1077,1268,1604,1232,1477,1196,1396,2128,2000,945,
2022-06-13 00:00:00,1732,2693,1118,1645,2945,1816,3160,708,1601,947,2680,1491,
2022-06-14 00:00:00,2050,3173,1410,1844,3258,2241,3514,1040,1832,1416,3175,1973,
2022-06-15 00:00:00,2094,3411,1392,1959,3313,2140,3650,961,1913,1341,3226,1859,
2022-06-16 00:00:00,1254,2773,927,1192,1656,1078,1693,717,1254,1802,2113,916,
2022-06-17 00:00:00,1773,3167,973,1675,2838,1527,2896,850,1661,1353,2897,1636,
2022-06-18 00:00:00,1629,3313,825,1473,2433,1155,2500,759,1553,1325,2384,1462,
2022-06-19 00:00:00,1251,3342,871,1180,1617,1047,1438,722,1294,1427,1825,933,
2022-06-20 00:00:00,1900,3106,1174,2036,3187,1936,3765,846,1919,990,2876,1750,
2022-06-21 00:00:00,2258,3847,1460,2350,3771,2371,4205,914,2197,1312,3249,2016,
2022-06-22 00:00:00,1658,2154,969,1729,2645,1596,3002,538,1593,538,2147,1434,
2022-06-23 00:00:00,2375,3862,1378,2485,3839,2396,4351,1029,2312,1432,3291,2165,
2022-06-24 00:00:00,1367,1841,632,1530,2194,1146,2614,447,1263,516,1993,1271,
2022-06-25 00:00:00,1670,3137,960,2295,3004,1255,2955,799,1896,1274,2500,1720,
2022-06-26 00:00:00,1443,3578,936,1462,2042,1080,1771,896,1568,1947,2173,1033,
2022-06-27 00:00:00,2187,3281,1215,2156,3440,1957,3788,836,1964,1127,3093,1927,
2022-06-28 00:00:00,1903,3168,1211,2016,3254,1937,3695,745,1979,936,2766,1807,
2022-06-29 00:00:00,1782,2913,1177,2028,3185,1879,3568,770,1983,883,2671,1813,
2022-06-30 00:00:00,2340,3862,1336,2394,3945,2316,4260,1053,2322,1386,3317,2141,
2022-07-01 00:00:00,1290,1843,579,1490,2063,1039,2420,331,1254,459,1798,1105,
2022-07-02 00:00:00,1894,3476,1024,1768,2896,1348,2838,927,1906,1399,2569,1551,
2022-07-03 00:00:00,1458,3522,1037,1347,1850,1107,1597,1070,1642,1836,2062,1076,
2022-07-04 00:00:00,1924,2992,1096,2037,3320,1776,3577,671,1766,816,2762,1686,
2022-07-05 00:00:00,2559,3906,1537,2539,4026,2255,4289,1065,2282,1493,3493,2035,
2022-07-06 00:00:00,2628,3930,1555,2528,4068,2547,4458,1121,2545,1558,3560,2123,
2022-07-07 00:00:00,1778,2443,916,1693,2852,1610,3221,569,1659,606,2260,1533,
2022-07-08 00:00:00,2099,3244,990,2172,3481,1756,3576,853,2044,1064,2998,1714,
2022-07-09 00:00:00,1622,2973,815,1593,2551,1281,2622,722,1674,1411,2354,1460,
2022-07-10 00:00:00,1208,2546,839,1188,1618,930,1500,677,1420,1362,1709,826,
2022-07-11 00:00:00,2153,3275,1190,2047,3442,1837,3890,985,1929,1074,2938,1825,
2022-07-12 00:00:00,2469,3922,1399,2457,4079,2304,4337,1096,2276,1480,3359,2130,
2022-07-13 00:00:00,2796,4038,1434,2556,3977,2445,4329,1117,2382,1469,3355,2211,
2022-07-14 00:00:00,2758,3918,1404,2272,3718,2383,4210,1015,2312,1334,3300,2167,
2022-07-15 00:00:00,2681,3893,1284,2359,3799,2105,4033,985,2224,1402,3419,1972,
2022-07-16 00:00:00,2039,3535,984,1684,2727,1600,3002,891,1674,1258,2675,1601,
2022-07-17 00:00:00,1717,3453,1008,1410,1856,1145,1710,947,1471,1744,2079,994,
2022-07-18 00:00:00,2634,4095,1376,2297,3723,1952,4169,1025,2158,1300,3399,2054,
2022-07-19 00:00:00,2715,4255,1492,2571,3868,2269,4269,1064,2357,1306,3481,2265,
2022-07-20 00:00:00,2677,4038,1436,2383,3752,2218,4176,1053,2477,1283,3304,2111,
2022-07-21 00:00:00,2170,3121,1137,2169,3323,1867,3686,749,1911,1021,2813,1803,
2022-07-22 00:00:00,2516,3961,1191,2421,3646,2064,4134,955,2235,1321,3266,2016,
2022-07-23 00:00:00,1691,2656,688,1527,2312,1199,2465,634,1497,996,2302,1341,
2022-07-24 00:00:00,1683,3296,892,1282,1699,1147,1623,844,1365,1679,2057,873,
2022-07-25 00:00:00,2554,3859,1245,2313,3616,2041,3863,940,2265,1271,3314,2170,
2022-07-26 00:00:00,2339,3514,1162,2201,3516,2000,4005,767,2047,1177,3034,2111,
2022-07-27 00:00:00,2634,4397,1436,2519,3932,2157,4372,986,2430,1389,3498,2173,
2022-07-28 00:00:00,2687,4877,1434,2624,4314,2298,4478,988,2612,1458,3426,2195,
2022-07-29 00:00:00,2060,3574,959,2076,3190,1561,3448,676,1851,849,2734,1868,
2022-07-30 00:00:00,1815,4130,964,1799,2879,1194,3283,682,1838,1174,2497,1784,
2022-07-31 00:00:00,1640,4026,896,1341,1932,1155,1952,854,1599,1808,2137,1146,
2022-08-01 00:00:00,1989,2973,993,1773,3014,1421,3316,770,1632,1101,2542,1531,
2022-08-02 00:00:00,2589,3897,1138,2121,3472,1855,3949,1005,2120,1476,3356,1979,
2022-08-03 00:00:00,2589,3826,1250,2115,3344,1847,3913,1011,2142,1373,3436,1891,
2022-08-04 00:00:00,2447,3739,1080,2132,3211,1767,3739,936,2050,1377,3288,1987,
2022-08-05 00:00:00,2072,3117,861,1821,2743,1406,3253,677,1671,1048,2786,1682,
2022-08-06 00:00:00,1350,2139,560,1068,1920,1017,2308,746,1034,773,1782,1226,
2022-08-07 00:00:00,1522,2746,908,1239,1615,971,1504,741,1373,1517,1764,779,
2022-08-08 00:00:00,1518,2999,817,1273,1826,1095,1714,953,1404,1559,1879,964,
2022-08-09 00:00:00,2324,3482,1061,1815,3112,1781,3554,983,1871,1399,3166,1727,
2022-08-10 00:00:00,2323,3524,1017,1964,3098,1709,3424,897,1880,1462,3065,1696,
2022-08-11 00:00:00,2186,3407,948,1903,3240,1807,3545,925,2001,1373,3014,1715,
2022-08-12 00:00:00,2136,3065,925,1547,2808,1487,2991,829,1572,1242,2697,1540,
2022-08-13 00:00:00,1641,2784,702,1316,2248,1032,2424,703,1255,1223,2143,1369,
2022-08-14 00:00:00,1309,2794,779,1116,1466,972,1421,794,1291,1473,1675,762,
2022-08-15 00:00:00,1315,2213,627,916,1381,786,1342,628,1019,1358,1690,697,
2022-08-16 00:00:00,2133,3138,965,1696,2882,1540,3354,970,1778,1256,2830,1639,
2022-08-17 00:00:00,2170,3266,903,1675,2838,1426,3143,884,1766,1302,2817,1609,
2022-08-18 00:00:00,1678,2367,634,1425,2494,1177,2849,590,1338,811,2298,1341,
2022-08-19 00:00:00,827,901,275,711,1177,576,1373,284,612,243,1062,568,
2022-08-20 00:00:00,849,1040,255,674,1148,502,1403,418,559,297,1221,628,
2022-08-21 00:00:00,1357,2403,820,1170,1412,928,1451,774,1102,1640,1604,768,
2022-08-22 00:00:00,2107,2925,891,1572,3001,1386,3312,905,1549,1250,2858,1470,
2022-08-23 00:00:00,2177,3287,927,1755,2970,1666,3382,963,1853,1405,2965,1625,
2022-08-24 00:00:00,2173,3299,860,1688,3053,1531,3285,921,1738,1357,2832,1622,
2022-08-25 00:00:00,2168,3156,873,1653,3238,1522,3229,951,1764,1380,2838,1596,
2022-08-26 00:00:00,1879,2468,604,1498,2642,1189,2763,665,1503,1000,2479,1371,
2022-08-27 00:00:00,1087,1145,301,939,1446,549,1551,314,740,472,1403,747,
2022-08-28 00:00:00,738,1149,269,558,924,473,926,289,618,529,943,384,
2022-08-29 00:00:00,2058,2907,789,1693,2771,1404,3191,800,1545,1245,2772,1447,
2022-08-30 00:00:00,2215,3316,956,1827,3177,1549,3358,967,1822,1408,2942,1634,
2022-08-31 00:00:00,1501,1799,480,1242,2278,1046,2301,393,1222,497,1939,1109,
2022-09-01 00:00:00,2073,2901,813,1795,2948,1550,3429,772,1532,961,2779,1558,
2022-09-02 00:00:00,2098,3182,781,1798,3024,1528,3545,866,1679,1271,2861,1580,
2022-09-03 00:00:00,1071,1474,380,957,1622,723,1880,406,843,417,1457,897,
2022-09-04 00:00:00,1571,2846,861,1194,1710,1125,1718,1149,1240,1684,1834,798,
2022-09-05 00:00:00,2360,3421,912,2062,3484,1719,3687,1017,1884,1337,3079,1711,
2022-09-06 00:00:00,2127,3115,829,1864,3242,1560,3310,916,1734,998,2730,1501,
2022-09-07 00:00:00,1960,2861,799,1837,3053,1472,3146,776,1616,950,2435,1455,
2022-09-08 00:00:00,1597,2375,635,1497,2663,1265,2828,567,1371,575,2077,1274,
2022-09-09 00:00:00,1616,2395,537,1498,2611,1230,2947,512,1314,587,2124,1266,
2022-09-10 00:00:00,914,1303,295,885,1613,677,1810,230,726,309,1286,832,
2022-09-11 00:00:00,836,1331,333,788,1298,612,1356,362,797,493,1092,590,
2022-09-12 00:00:00,2393,3462,962,2029,3523,1802,3805,899,1941,1226,3098,1652,
2022-09-13 00:00:00,2458,3745,1015,2355,3877,1907,3947,991,2161,1289,3142,1933,
2022-09-14 00:00:00,1762,2597,721,1835,2752,1391,3008,503,1542,645,2204,1495,
2022-09-15 00:00:00,1561,2098,560,1568,2509,1264,2869,426,1338,525,1957,1350,
2022-09-16 00:00:00,1437,2158,492,1615,2392,1138,2638,363,1299,440,2018,1276,
2022-09-17 00:00:00,876,1370,264,935,1641,701,1778,280,776,229,1268,901,
2022-09-18 00:00:00,525,755,198,492,871,416,894,124,493,195,709,413,
2022-09-19 00:00:00,1649,2361,604,1663,2849,1387,3077,500,1598,574,2175,1453,
2022-09-20 00:00:00,1812,2548,671,1852,2896,1458,3205,577,1718,653,2307,1514,
2022-09-21 00:00:00,2010,2885,777,1910,3278,1593,3352,764,1760,902,2532,1614,
2022-09-22 00:00:00,1992,2933,776,1655,3238,1547,3547,751,1845,1016,2663,1798,
2022-09-23 00:00:00,1994,3007,646,2014,3113,1503,3490,762,1885,973,2684,1624,
2022-09-24 00:00:00,810,1171,274,1002,1469,564,1631,237,879,204,1130,795,
2022-09-25 00:00:00,689,1331,297,708,1219,619,1170,301,925,394,1041,697,
2022-09-26 00:00:00,1763,2600,707,1867,3154,1528,3241,592,1616,702,2386,1484,
2022-09-27 00:00:00,1416,1917,492,1502,2427,1137,2728,379,1324,454,1803,1369,
2022-09-28 00:00:00,1213,1561,438,1324,2056,923,2135,293,1111,350,1473,1119,
2022-09-29 00:00:00,1368,1994,481,1523,2544,1141,2699,365,1413,497,1930,1424,
2022-09-30 00:00:00,1563,2217,586,1683,2634,1143,2986,516,1449,552,2181,1393,
2022-10-01 00:00:00,714,926,184,685,1217,468,1308,146,545,178,1059,615,
2022-10-02 00:00:00,474,652,145,424,683,324,643,155,410,154,717,322,
2022-10-03 00:00:00,1002,1355,352,776,1186,709,1009,365,813,616,1417,510,
2022-10-04 00:00:00,1927,2884,756,1964,3334,1565,3572,692,1831,858,2715,1709,
2022-10-05 00:00:00,2150,3057,889,1963,3391,1741,3603,814,1962,1052,2866,1725,
2022-10-06 00:00:00,1942,2900,753,1592,3661,1828,3606,733,2014,930,2740,1755,
2022-10-07 00:00:00,1989,2831,737,2103,3270,1615,3448,672,1797,969,2739,1660,
2022-10-08 00:00:00,1070,1404,308,1037,1985,788,1850,235,901,325,1585,973,
2022-10-09 00:00:00,868,1455,400,871,1215,797,1186,375,833,735,1377,558,
2022-10-10 00:00:00,1890,2816,818,1949,3300,1720,3607,604,1694,791,2447,1594,
2022-10-11 00:00:00,1811,2699,787,2010,3327,1626,3498,679,1789,791,2492,1757,
2022-10-12 00:00:00,1876,2716,817,1919,3247,1759,3363,677,1783,827,2420,1617,
2022-10-13 00:00:00,1770,2737,817,1987,3272,1675,3500,666,1761,782,2438,1704,
2022-10-14 00:00:00,1666,2424,646,1922,2975,1473,3106,613,1612,650,2375,1553,
2022-10-15 00:00:00,1047,1693,384,1142,1955,775,1901,320,1070,414,1533,1005,
2022-10-16 00:00:00,1291,2290,653,1172,1602,952,1482,669,1320,1470,1840,724,
2022-10-17 00:00:00,2176,3324,1268,2127,3587,2145,3850,928,1988,1100,2807,1712,
2022-10-18 00:00:00,2003,3136,1257,2004,3527,2215,3888,806,1851,959,2672,1682,
2022-10-19 00:00:00,1997,2860,1193,1814,3612,2179,3567,882,1760,782,2706,1648,
2022-10-20 00:00:00,1782,2760,981,1915,3184,1895,3726,652,1788,707,2416,1760,
2022-10-21 00:00:00,1486,2100,669,1961,2726,1451,3093,460,1487,469,2070,1409,
2022-10-22 00:00:00,1218,2040,502,1338,2497,1111,2367,649,1270,476,1979,1329,
2022-10-23 00:00:00,1152,2093,612,1077,1615,870,1451,643,1118,1222,1664,752,
2022-10-24 00:00:00,1211,1715,615,1314,2073,1281,2268,391,1202,374,1555,1035,
2022-10-25 00:00:00,2109,3132,1195,2139,3443,2218,3822,856,1993,929,2632,1723,
2022-10-26 00:00:00,1718,2601,1059,1863,3219,1880,3395,707,1805,653,2262,1632,
2022-10-27 00:00:00,2003,3101,1228,2242,3534,2233,4061,875,2083,1007,2764,1909,
2022-10-28 00:00:00,1982,2831,921,2159,3317,1785,3575,827,1915,841,2564,1694,
2022-10-29 00:00:00,1364,2300,548,1326,2362,1019,2330,624,1238,825,1839,1196,
2022-10-30 00:00:00,1271,2227,800,1058,1540,977,1467,773,1158,1421,1556,645,
2022-10-31 00:00:00,1606,2527,907,1466,2945,1574,2998,713,1410,774,2418,1345,
2022-11-01 00:00:00,909,1363,492,850,1342,768,1120,368,884,573,1198,533,
2022-11-02 00:00:00,1758,2493,805,1546,2796,1843,3184,691,1493,656,2388,1328,
2022-11-03 00:00:00,1665,2202,624,1475,2891,1764,3040,564,1459,603,2241,1422,
2022-11-04 00:00:00,1317,1691,507,1624,2253,1232,2418,333,1057,369,1716,1107,
2022-11-05 00:00:00,836,1180,326,779,1612,736,1639,366,745,242,1117,804,
2022-11-06 00:00:00,686,1224,384,682,1106,647,1030,298,691,382,935,456,
2022-11-07 00:00:00,1812,2682,903,1954,3285,1893,3523,708,1718,694,2503,1642,
2022-11-08 00:00:00,1899,2826,961,2040,3191,2000,3681,731,1898,795,2441,1633,
2022-11-09 00:00:00,1833,2388,841,1875,2831,1799,3324,600,1628,573,2139,1504,
