datum,zaehlstelle,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar,min-temp,max-temp
2022-11-01,Margareten,1057.0,1037.0,2094.0,7.7,18.1,0.2,91,1.4,,,
2022-11-02,Margareten,2084.0,2049.0,4133.0,6.3,15.4,0.0,81,3.4,,,
2022-11-03,Margareten,2116.0,2090.0,4206.0,4.1,13.3,0.5,91,6.3,,,
2022-11-04,Margareten,1088.0,1125.0,2213.0,5.5,12.0,5.8,95,0.0,,,
2022-11-05,Margareten,986.0,1041.0,2027.0,4.4,9.2,1.0,91,0.2,,,
2022-11-06,Margareten,1072.0,1054.0,2126.0,1.6,10.6,0.0,74,7.2,,,
2022-11-07,Margareten,2341.0,2354.0,4695.0,7.1,15.4,0.0,85,7.7,,,
2022-11-08,Margareten,2447.0,2419.0,4866.0,2.8,16.0,0.0,85,8.1,,,
2022-11-09,Margareten,2321.0,2321.0,4642.0,4.6,16.9,4.1,99,3.3,,,
2022-11-10,Margareten,2194.0,2224.0,4418.0,4.9,14.1,0.0,66,6.6,,,
2022-11-11,Margareten,2115.0,2190.0,4305.0,2.8,11.6,0.0,85,7.2,,,
2022-11-12,Margareten,1467.0,1421.0,2888.0,1.9,7.9,0.0,98,2.3,,,
2022-11-13,Margareten,1016.0,964.0,1980.0,1.1,10.3,0.0,65,5.5,,,
2022-11-14,Margareten,2165.0,2221.0,4386.0,2.8,10.9,0.0,56,6.5,,,
2022-11-15,Margareten,2334.0,2335.0,4669.0,1.7,14.7,1.1,48,8.2,,,
2022-11-16,Margareten,1567.0,1533.0,3100.0,3.3,12.0,1.3,73,0.7,,,
2022-11-17,Margareten,1870.0,1880.0,3750.0,3.0,12.9,9.3,94,2.4,,,
2022-11-18,Margareten,1311.0,1325.0,2636.0,4.8,8.1,8.1,91,0.0,,,
2022-11-19,Margareten,1233.0,1220.0,2453.0,5.0,9.0,0.7,90,3.0,,,
2022-11-20,Margareten,763.0,728.0,1491.0,3.8,7.7,2.8,91,0.6,,,
2022-11-21,Margareten,1830.0,1812.0,3642.0,2.7,8.5,1.1,75,4.0,,,
2022-11-22,Margareten,1421.0,1371.0,2792.0,2.9,6.3,2.8,94,0.0,,,
2022-11-23,Margareten,1938.0,1946.0,3884.0,3.0,9.8,3.5,65,5.2,,,
2022-11-24,Margareten,1730.0,1666.0,3396.0,2.1,9.0,2.8,66,2.4,,,
2022-11-25,Margareten,1482.0,1425.0,2907.0,0.4,11.1,5.6,89,3.7,,,
2022-11-26,Margareten,1134.0,1119.0,2253.0,0.1,7.0,0.0,69,1.1,,,
2022-11-27,Margareten,871.0,799.0,1670.0,-2.1,4.9,0.0,75,5.8,,,
2022-11-28,Margareten,1720.0,1703.0,3423.0,0.6,6.4,3.8,95,0.0,,,
2022-11-29,Margareten,1348.0,1333.0,2681.0,2.1,5.9,1.9,96,0.0,,,
2022-11-30,Margareten,1809.0,1758.0,3567.0,1.3,3.7,0.0,99,0.0,,,
2022-12-01,Margareten,1775.0,1803.0,3578.0,0.9,3.0,0.0,100,0.0,,,
2022-12-02,Margareten,1404.0,1432.0,2836.0,1.1,3.0,1.1,98,0.0,,,
2022-12-03,Margareten,1012.0,1030.0,2042.0,-0.5,1.4,0.0,100,0.0,,,
2022-12-04,Margareten,696.0,689.0,1385.0,-0.4,2.5,0.0,100,0.0,,,
2022-12-05,Margareten,1559.0,1561.0,3120.0,0.7,4.6,1.7,98,0.0,,,
2022-12-06,Margareten,1718.0,1669.0,3387.0,0.5,3.8,0.0,88,0.7,,,
2022-12-07,Margareten,1765.0,1714.0,3479.0,1.1,5.0,0.0,89,2.1,,,
2022-12-08,Margareten,1751.0,1692.0,3443.0,-1.8,3.6,0.0,76,0.5,,,
2022-12-09,Margareten,1370.0,1399.0,2769.0,-2.6,0.5,1.7,95,0.0,,,
2022-12-10,Margareten,686.0,619.0,1305.0,-1.9,0.4,3.1,94,0.0,,,
2022-12-11,Margareten,247.0,259.0,506.0,-3.6,-1.3,0.0,94,1.2,,,
2022-12-12,Margareten,808.0,827.0,1635.0,-6.7,-0.8,0.0,46,6.9,,,
2022-12-13,Margareten,797.0,775.0,1572.0,-10.2,-5.6,0.0,61,7.2,,,
2022-12-14,Margareten,512.0,495.0,1007.0,-5.9,0.8,11.8,98,0.0,,,
2022-12-15,Margareten,465.0,362.0,827.0,-2.3,0.1,4.8,98,0.0,,,
2022-12-16,Margareten,300.0,275.0,575.0,-3.4,0.0,4.1,94,0.0,,,
2022-12-17,Margareten,153.0,126.0,279.0,-6.4,-2.0,0.0,60,7.1,,,
2022-12-18,Margareten,104.0,68.0,172.0,-6.1,-4.6,0.0,100,0.0,,,
2022-12-19,Margareten,504.0,348.0,852.0,-6.0,2.8,0.0,95,0.7,,,
2022-12-20,Margareten,685.0,623.0,1308.0,-0.2,7.6,0.0,100,0.4,,,
2022-12-21,Margareten,858.0,820.0,1678.0,2.6,9.3,1.5,91,0.0,,,
2022-12-22,Margareten,1115.0,1028.0,2143.0,5.6,11.7,4.1,94,1.2,,,
2022-12-23,Margareten,890.0,832.0,1722.0,7.5,12.4,18.4,96,0.0,,,
2022-12-24,Margareten,482.0,482.0,964.0,7.0,11.1,0.0,95,1.9,,,
2022-12-25,Margareten,346.0,312.0,658.0,7.0,14.4,0.0,75,7.4,,,
2022-12-26,Margareten,271.0,254.0,525.0,5.8,14.5,10.9,84,3.3,,,
2022-12-27,Margareten,791.0,770.0,1561.0,1.2,7.0,0.0,64,5.6,,,
2022-12-28,Margareten,822.0,845.0,1667.0,0.6,9.5,0.0,93,3.6,,,
2022-12-29,Margareten,960.0,944.0,1904.0,5.1,13.5,1.2,98,3.4,,,
2022-12-30,Margareten,914.0,899.0,1813.0,4.3,12.7,1.5,76,6.1,,,
2022-12-31,Margareten,793.0,774.0,1567.0,10.5,20.0,0.0,96,2.9,,,
2022-01-01,Olympia,604.0,518.0,1122.0,3.2,13.4,0.0,68,7.6,,,
2022-01-02,Olympia,609.0,611.0,1220.0,1.9,15.8,0.0,80,4.7,,,
2022-01-03,Olympia,476.0,445.0,921.0,8.7,11.5,0.7,99,0.0,,,
2022-01-04,Olympia,435.0,393.0,828.0,3.7,16.5,10.3,98,1.0,,,
2022-01-05,Olympia,329.0,359.0,688.0,0.3,3.9,1.2,95,0.4,,,
2022-01-06,Olympia,370.0,312.0,682.0,-1.8,2.7,0.4,81,3.3,,,
2022-01-07,Olympia,280.0,326.0,606.0,-4.0,1.4,2.2,68,3.6,,,
2022-01-08,Olympia,218.0,201.0,419.0,-1.4,2.4,2.9,73,1.8,,,
2022-01-09,Olympia,326.0,279.0,605.0,0.7,4.3,0.7,94,0.8,,,
2022-01-10,Olympia,591.0,595.0,1186.0,0.8,2.3,0.0,98,0.0,,,
2022-01-11,Olympia,621.0,625.0,1246.0,-1.6,2.6,0.0,79,0.1,,,
2022-01-12,Olympia,448.0,632.0,1080.0,-3.5,-1.1,0.0,94,0.1,,,
2022-01-13,Olympia,544.0,687.0,1231.0,-4.0,1.3,0.0,84,6.9,,,
2022-01-14,Olympia,637.0,734.0,1371.0,-4.5,8.6,0.0,13,8.5,,,
2022-01-15,Olympia,335.0,333.0,668.0,-3.5,-0.1,0.0,69,0.2,,,
2022-01-16,Olympia,544.0,512.0,1056.0,-1.8,5.1,0.1,69,7.1,,,
2022-01-17,Olympia,599.0,614.0,1213.0,1.4,5.6,0.2,98,0.9,,,
2022-01-18,Olympia,702.0,694.0,1396.0,-0.5,4.2,0.0,79,0.2,,,
2022-01-19,Olympia,717.0,787.0,1504.0,-2.5,7.1,0.9,44,6.4,,,
2022-01-20,Olympia,509.0,475.0,984.0,-1.5,3.2,3.0,88,0.4,,,
2022-01-21,Olympia,275.0,337.0,612.0,-2.2,1.1,0.8,85,3.3,,,
2022-01-22,Olympia,138.0,162.0,300.0,-0.8,1.3,2.6,98,0.0,,,
2022-01-23,Olympia,355.0,320.0,675.0,-1.4,4.0,0.0,79,0.6,,,
2022-01-24,Olympia,503.0,599.0,1102.0,-2.3,3.1,0.0,56,3.3,,,
2022-01-25,Olympia,715.0,691.0,1406.0,-2.0,4.3,0.0,76,5.5,,,
2022-01-26,Olympia,684.0,707.0,1391.0,-2.6,4.3,0.0,63,8.5,,,
2022-01-27,Olympia,621.0,673.0,1294.0,-2.1,7.6,1.4,90,8.6,,,
2022-01-28,Olympia,414.0,362.0,776.0,0.7,3.5,1.9,95,0.0,,,
2022-01-29,Olympia,410.0,385.0,795.0,0.7,7.2,0.0,95,1.4,,,
2022-01-30,Olympia,534.0,478.0,1012.0,1.9,7.7,0.3,73,5.5,,,
2022-01-31,Olympia,425.0,421.0,846.0,1.0,4.2,4.1,96,0.3,,,
2022-02-01,Olympia,442.0,398.0,840.0,0.1,3.3,3.0,98,0.0,,,
2022-02-02,Olympia,570.0,500.0,1070.0,2.9,6.4,3.6,91,0.8,,,
2022-02-03,Olympia,671.0,635.0,1306.0,2.6,9.7,0.0,98,2.6,,,
2022-02-04,Olympia,661.0,611.0,1272.0,1.8,7.7,0.8,74,3.0,,,
2022-02-05,Olympia,585.0,543.0,1128.0,0.7,6.9,0.0,41,7.9,,,
2022-02-06,Olympia,336.0,311.0,647.0,1.4,7.4,6.7,96,2.8,,,
2022-02-07,Olympia,520.0,487.0,1007.0,0.5,6.0,0.0,85,0.3,,,
2022-02-08,Olympia,691.0,677.0,1368.0,-0.3,9.2,0.0,61,3.3,,,
2022-02-09,Olympia,929.0,906.0,1835.0,0.8,11.8,0.0,23,9.7,,,
2022-02-10,Olympia,863.0,844.0,1707.0,1.2,13.3,3.1,48,7.7,,,
2022-02-11,Olympia,499.0,504.0,1003.0,-0.1,6.4,1.8,75,2.2,,,
2022-02-12,Olympia,573.0,567.0,1140.0,-3.0,6.3,0.0,26,9.6,,,
2022-02-13,Olympia,877.0,746.0,1623.0,-1.7,11.7,0.0,29,9.9,,,
2022-02-14,Olympia,729.0,691.0,1420.0,1.4,14.7,0.4,63,4.9,,,
2022-02-15,Olympia,571.0,544.0,1115.0,2.5,6.5,0.8,88,0.0,,,
2022-02-16,Olympia,684.0,717.0,1401.0,1.8,11.4,0.8,98,0.7,,,
2022-02-17,Olympia,470.0,489.0,959.0,7.2,12.6,5.6,81,1.8,,,
2022-02-18,Olympia,686.0,654.0,1340.0,6.4,15.5,0.2,98,0.0,,,
2022-02-19,Olympia,595.0,502.0,1097.0,3.3,8.2,0.0,68,5.4,,,
2022-02-20,Olympia,575.0,548.0,1123.0,2.5,10.4,0.0,91,3.5,,,
2022-02-21,Olympia,457.0,450.0,907.0,1.0,10.4,1.7,91,2.8,,,
2022-02-22,Olympia,585.0,580.0,1165.0,1.8,7.7,1.4,88,4.5,,,
2022-02-23,Olympia,895.0,874.0,1769.0,1.6,10.9,0.0,54,8.7,,,
2022-02-24,Olympia,904.0,824.0,1728.0,-0.1,14.3,1.2,85,8.1,,,
2022-02-25,Olympia,608.0,586.0,1194.0,0.9,5.5,0.2,75,4.1,,,
2022-02-26,Olympia,463.0,414.0,877.0,-1.1,4.4,0.0,80,4.2,,,
2022-02-27,Olympia,501.0,473.0,974.0,-2.1,6.1,0.0,14,9.5,,,
2022-02-28,Olympia,548.0,584.0,1132.0,-3.3,6.3,0.0,0,10.6,,,
2022-03-01,Olympia,564.0,632.0,1196.0,-4.0,7.4,0.0,16,10.7,,,
2022-03-02,Olympia,505.0,526.0,1031.0,-3.8,5.8,0.0,71,4.1,,,
2022-03-03,Olympia,668.0,649.0,1317.0,-3.8,9.2,0.0,14,10.1,,,
2022-03-04,Olympia,565.0,546.0,1111.0,-3.7,6.3,0.0,8,10.8,,,
2022-03-05,Olympia,404.0,401.0,805.0,-4.5,5.0,0.0,36,7.0,,,
2022-03-06,Olympia,469.0,431.0,900.0,-3.5,4.8,0.0,65,8.2,,,
2022-03-07,Olympia,538.0,527.0,1065.0,-3.1,1.6,0.0,64,3.2,,,
2022-03-08,Olympia,689.0,701.0,1390.0,-4.3,7.4,0.0,25,10.3,,,
2022-03-09,Olympia,822.0,810.0,1632.0,-3.9,11.9,0.0,15,11.3,,,
2022-03-10,Olympia,850.0,843.0,1693.0,-2.6,12.3,0.0,0,11.3,,,
2022-03-11,Olympia,776.0,773.0,1549.0,-2.4,10.1,0.0,13,11.0,,,
2022-03-12,Olympia,807.0,745.0,1552.0,-2.2,12.9,0.0,66,10.5,,,
2022-03-13,Olympia,1082.0,983.0,2065.0,-2.0,15.3,0.0,0,11.4,,,
2022-03-14,Olympia,955.0,954.0,1909.0,1.6,15.1,0.0,73,10.0,,,
2022-03-15,Olympia,682.0,680.0,1362.0,3.9,11.9,3.3,96,0.2,,,
2022-03-16,Olympia,758.0,752.0,1510.0,4.6,10.3,0.0,81,1.6,,,
2022-03-17,Olympia,741.0,765.0,1506.0,3.3,9.2,0.0,79,0.0,,,
2022-03-18,Olympia,806.0,819.0,1625.0,4.2,11.8,0.0,100,7.9,,,
2022-03-19,Olympia,750.0,709.0,1459.0,1.0,10.3,0.0,29,9.9,,,
2022-03-20,Olympia,1009.0,1004.0,2013.0,0.3,14.5,0.0,31,11.5,,,
2022-03-21,Olympia,960.0,985.0,1945.0,-1.0,14.4,0.0,33,11.0,,,
2022-03-22,Olympia,1178.0,1156.0,2334.0,-0.6,16.3,0.0,0,12.0,,,
2022-03-23,Olympia,1219.0,1194.0,2413.0,0.8,18.6,0.0,0,12.0,,,
2022-03-24,Olympia,1204.0,1226.0,2430.0,2.3,19.4,0.0,0,12.0,,,
2022-03-25,Olympia,1309.0,1306.0,2615.0,2.8,18.5,0.0,0,11.8,,,
2022-03-26,Olympia,1254.0,1168.0,2422.0,3.0,18.2,0.0,0,11.7,,,
2022-03-27,Olympia,1669.0,1441.0,3110.0,1.8,19.2,0.0,0,11.9,,,
2022-03-28,Olympia,1457.0,1344.0,2801.0,3.8,20.4,0.0,13,11.8,,,
2022-03-29,Olympia,1229.0,1184.0,2413.0,8.5,17.4,0.0,96,3.7,,,
2022-03-30,Olympia,760.0,796.0,1556.0,7.5,11.9,0.7,96,0.0,,,
2022-03-31,Olympia,773.0,740.0,1513.0,6.0,10.4,12.0,98,0.1,,,
2022-04-01,Olympia,379.0,381.0,760.0,0.2,6.3,10.0,94,0.0,,,
2022-04-02,Olympia,229.0,203.0,432.0,-1.5,0.3,7.4,94,0.0,,,
2022-04-03,Olympia,353.0,318.0,671.0,-1.7,2.3,0.1,89,2.7,,,
2022-04-04,Olympia,694.0,717.0,1411.0,-3.1,7.4,0.9,40,11.2,,,
2022-04-05,Olympia,527.0,546.0,1073.0,2.9,9.6,2.6,96,0.0,,,
2022-04-06,Olympia,1067.0,1105.0,2172.0,7.5,17.1,0.0,81,7.4,,,
2022-04-07,Olympia,777.0,762.0,1539.0,8.5,15.6,6.7,88,5.6,,,
2022-04-08,Olympia,443.0,461.0,904.0,6.1,15.0,6.4,91,0.6,,,
2022-04-09,Olympia,687.0,627.0,1314.0,1.2,13.2,0.0,83,6.2,,,
2022-04-10,Olympia,545.0,469.0,1014.0,1.7,8.3,0.1,85,5.3,,,
2022-04-11,Olympia,1060.0,1067.0,2127.0,0.2,14.7,0.0,80,12.0,,,
2022-04-12,Olympia,1357.0,1372.0,2729.0,2.9,19.7,0.0,96,11.6,,,
2022-04-13,Olympia,1341.0,1327.0,2668.0,5.1,21.3,0.0,90,11.6,,,
2022-04-14,Olympia,1179.0,1136.0,2315.0,8.5,22.7,3.9,75,12.6,,,
2022-04-15,Olympia,1012.0,935.0,1947.0,8.1,19.2,0.0,76,6.4,,,
2022-04-16,Olympia,540.0,516.0,1056.0,3.1,11.2,0.0,50,4.1,,,
2022-04-17,Olympia,1160.0,989.0,2149.0,0.4,11.8,0.0,35,13.4,,,
2022-04-18,Olympia,1069.0,1014.0,2083.0,0.7,14.2,0.0,63,13.5,,,
2022-04-19,Olympia,925.0,944.0,1869.0,3.7,15.3,0.0,78,6.0,,,
2022-04-20,Olympia,1313.0,1319.0,2632.0,1.3,13.6,0.0,6,13.5,,,
2022-04-21,Olympia,1278.0,1220.0,2498.0,3.2,16.0,0.0,23,11.1,,,
2022-04-22,Olympia,3256.0,1475.0,4731.0,4.6,16.1,0.0,83,9.4,,,
2022-04-23,Olympia,3440.0,1488.0,4928.0,6.6,14.4,0.1,94,1.5,,,
2022-04-24,Olympia,2599.0,1058.0,3657.0,7.7,13.0,3.9,99,1.1,,,
2022-04-25,Olympia,972.0,1015.0,1987.0,7.8,16.1,2.4,83,3.8,,,
2022-04-26,Olympia,815.0,829.0,1644.0,5.6,11.6,9.3,90,1.4,,,
2022-04-27,Olympia,1214.0,1267.0,2481.0,5.0,14.1,0.0,60,6.1,,,
2022-04-28,Olympia,1592.0,1629.0,3221.0,3.5,17.1,0.0,5,12.9,,,
2022-04-29,Olympia,1510.0,1435.0,2945.0,3.4,18.8,0.0,64,11.1,,,
2022-04-30,Olympia,712.0,660.0,1372.0,6.8,13.2,0.3,99,1.3,,,
2022-05-01,Olympia,714.0,649.0,1363.0,5.6,12.7,0.7,83,0.8,,,
2022-05-02,Olympia,1425.0,1489.0,2914.0,4.3,17.8,0.0,85,8.0,,,
2022-05-03,Olympia,1508.0,1574.0,3082.0,7.8,20.1,4.1,75,7.1,,,
2022-05-04,Olympia,1251.0,1243.0,2494.0,9.8,19.6,6.6,99,5.1,,,
2022-05-05,Olympia,1390.0,1400.0,2790.0,8.3,19.4,7.2,88,7.5,,,
2022-05-06,Olympia,761.0,791.0,1552.0,10.3,13.2,1.9,96,0.0,,,
2022-05-07,Olympia,724.0,767.0,1491.0,11.2,15.9,3.7,99,0.5,,,
2022-05-08,Olympia,1147.0,1159.0,2306.0,10.3,17.4,0.0,99,0.4,,,
2022-05-09,Olympia,1824.0,1917.0,3741.0,8.6,21.8,0.0,30,12.1,,,
2022-05-10,Olympia,2085.0,2112.0,4197.0,9.3,24.4,0.0,48,12.0,,,
2022-05-11,Olympia,2330.0,2273.0,4603.0,14.6,27.4,0.0,59,14.1,,,
2022-05-12,Olympia,2062.0,2035.0,4097.0,15.6,26.9,2.3,65,10.6,,,
2022-05-13,Olympia,999.0,1027.0,2026.0,12.4,19.7,43.1,73,4.7,,,
2022-05-14,Olympia,1785.0,1818.0,3603.0,11.2,23.1,0.0,53,12.1,,,
2022-05-15,Olympia,2054.0,1953.0,4007.0,9.3,24.9,0.0,44,14.4,,,
2022-05-16,Olympia,1274.0,1292.0,2566.0,12.6,24.0,10.4,96,6.1,,,
2022-05-17,Olympia,2097.0,2198.0,4295.0,13.1,23.1,0.0,75,10.4,,,
2022-05-18,Olympia,2233.0,2263.0,4496.0,11.3,24.9,0.0,31,14.8,,,
2022-05-19,Olympia,2349.0,2279.0,4628.0,10.5,29.5,0.1,68,12.4,,,
2022-05-20,Olympia,1995.0,1904.0,3899.0,17.2,31.9,0.6,75,13.1,,,
2022-05-21,Olympia,1642.0,1598.0,3240.0,13.6,23.4,0.0,61,14.1,,,
2022-05-22,Olympia,2080.0,1951.0,4031.0,11.6,24.4,0.0,68,12.3,,,
2022-05-23,Olympia,1241.0,1234.0,2475.0,13.2,26.6,25.1,84,5.5,,,
2022-05-24,Olympia,774.0,777.0,1551.0,12.6,15.4,10.5,98,0.0,,,
2022-05-25,Olympia,1148.0,1147.0,2295.0,12.3,18.6,3.6,80,4.9,,,
2022-05-26,Olympia,1856.0,1806.0,3662.0,10.9,21.3,0.0,41,11.1,,,
2022-05-27,Olympia,1486.0,1461.0,2947.0,12.1,22.6,0.4,69,8.5,,,
2022-05-28,Olympia,1324.0,1307.0,2631.0,7.6,16.5,0.0,60,10.7,,,
2022-05-29,Olympia,546.0,530.0,1076.0,5.7,14.8,1.2,73,4.2,,,
2022-05-30,Olympia,1581.0,1584.0,3165.0,4.4,17.6,0.0,55,10.3,,,
2022-05-31,Olympia,1429.0,1404.0,2833.0,8.2,22.8,0.3,66,7.9,,,
2022-06-01,Olympia,1543.0,1458.0,3001.0,11.9,23.2,0.9,69,7.4,,,
2022-06-02,Olympia,1846.0,1749.0,3595.0,12.0,22.6,0.3,73,6.9,,,
2022-06-03,Olympia,1201.0,1140.0,2341.0,12.5,27.4,14.1,68,8.1,,,
2022-06-04,Olympia,1906.0,1842.0,3748.0,13.2,26.2,0.0,53,11.6,,,
2022-06-05,Olympia,1966.0,1441.0,3407.0,14.5,22.7,11.3,99,3.2,,,
2022-06-06,Olympia,2045.0,1911.0,3956.0,12.5,25.0,5.3,68,9.5,,,
2022-06-07,Olympia,699.0,628.0,1327.0,13.5,18.3,7.2,94,1.5,,,
2022-06-08,Olympia,1630.0,1559.0,3189.0,12.8,23.7,7.2,79,9.3,,,
2022-06-09,Olympia,955.0,919.0,1874.0,12.0,17.3,9.4,99,1.8,,,
2022-06-10,Olympia,1396.0,1362.0,2758.0,11.2,21.4,0.0,54,10.6,,,
2022-06-11,Olympia,1567.0,1497.0,3064.0,11.2,25.0,0.0,6,14.4,,,
2022-06-12,Olympia,2300.0,1977.0,4277.0,14.8,28.5,10.1,3,15.4,,,
2022-06-13,Olympia,1415.0,1380.0,2795.0,13.4,22.9,0.0,73,9.4,,,
2022-06-14,Olympia,2047.0,1931.0,3978.0,11.0,23.9,0.0,31,15.0,,,
2022-06-15,Olympia,,,,13.4,28.8,0.0,31,14.3,Ausfall nach Beschädigung,,
2022-06-16,Olympia,,,,17.2,28.7,0.1,44,11.8,Ausfall nach Beschädigung,,
2022-06-17,Olympia,,,,13.8,26.3,0.0,70,14.9,Ausfall nach Beschädigung,,
2022-06-18,Olympia,,,,14.5,31.9,0.0,21,14.5,Ausfall nach Beschädigung,,
2022-06-19,Olympia,,,,19.4,35.1,0.2,31,14.8,Ausfall nach Beschädigung,,
2022-06-20,Olympia,,,,17.3,30.7,0.0,58,10.7,Ausfall nach Beschädigung,,
2022-06-21,Olympia,,,,14.2,25.9,1.7,81,7.7,Ausfall nach Beschädigung,,
2022-06-22,Olympia,,,,16.6,23.1,0.0,98,0.9,Ausfall nach Beschädigung,,
2022-06-23,Olympia,,,,18.0,28.9,1.9,54,13.3,Ausfall nach Beschädigung,,
2022-06-24,Olympia,,,,14.4,25.5,17.6,96,3.0,Ausfall nach Beschädigung,,
2022-06-25,Olympia,,,,14.4,25.4,0.0,53,10.2,Ausfall nach Beschädigung,,
2022-06-26,Olympia,,,,17.4,29.1,0.0,28,13.7,Ausfall nach Beschädigung,,
2022-06-27,Olympia,,,,16.6,30.1,16.9,53,11.6,Ausfall nach Beschädigung,,
2022-06-28,Olympia,,,,16.2,21.8,1.7,93,2.3,Ausfall nach Beschädigung,,
2022-06-29,Olympia,,,,16.8,25.3,0.0,81,5.2,Ausfall nach Beschädigung,,
2022-06-30,Olympia,,,,16.2,29.2,0.2,36,10.9,Ausfall nach Beschädigung,,
2022-07-01,Olympia,,,,11.5,18.9,3.1,76,1.8,Ausfall nach Beschädigung,,
2022-07-02,Olympia,,,,10.3,24.6,0.0,0,15.7,Ausfall nach Beschädigung,,
2022-07-03,Olympia,,,,14.4,30.8,0.4,25,15.2,Ausfall nach Beschädigung,,
2022-07-04,Olympia,,,,17.2,27.2,12.5,93,5.8,Ausfall nach Beschädigung,,
2022-07-05,Olympia,,,,16.2,26.6,0.0,45,11.3,Ausfall nach Beschädigung,,
2022-07-06,Olympia,,,,15.0,25.5,0.0,41,13.7,Ausfall nach Beschädigung,,
2022-07-07,Olympia,,,,14.1,19.3,4.3,99,0.3,Ausfall nach Beschädigung,,
2022-07-08,Olympia,,,,12.3,19.5,0.0,56,9.4,Ausfall nach Beschädigung,,
2022-07-09,Olympia,,,,12.8,24.2,0.7,93,5.1,Ausfall nach Beschädigung,,
2022-07-10,Olympia,,,,11.9,20.6,0.0,56,9.0,Ausfall nach Beschädigung,,
2022-07-11,Olympia,,,,12.4,22.0,0.0,95,4.3,Ausfall nach Beschädigung,,
2022-07-12,Olympia,,,,13.0,25.2,0.0,63,12.4,Ausfall nach Beschädigung,,
2022-07-13,Olympia,,,,14.5,30.9,0.0,61,11.8,Ausfall nach Beschädigung,,
2022-07-14,Olympia,,,,19.9,33.8,0.3,75,12.7,Ausfall nach Beschädigung,,
2022-07-15,Olympia,,,,16.7,26.3,0.0,53,12.1,Ausfall nach Beschädigung,,
2022-07-16,Olympia,,,,15.1,26.5,0.0,18,15.0,Ausfall nach Beschädigung,,
2022-07-17,Olympia,,,,12.5,28.0,0.0,11,15.1,Ausfall nach Beschädigung,,
2022-07-18,Olympia,,,,13.6,30.8,0.0,50,14.7,Ausfall nach Beschädigung,,
2022-07-19,Olympia,,,,15.3,33.3,0.0,0,15.0,Ausfall nach Beschädigung,,
2022-07-20,Olympia,,,,16.6,36.8,0.8,58,12.0,Ausfall nach Beschädigung,,
2022-07-21,Olympia,,,,19.1,24.6,0.7,69,2.8,Ausfall nach Beschädigung,,
2022-07-22,Olympia,,,,15.9,32.0,3.3,24,14.3,Ausfall nach Beschädigung,,
2022-07-23,Olympia,,,,17.6,26.6,0.1,94,3.6,Ausfall nach Beschädigung,,
2022-07-24,Olympia,,,,17.9,30.9,0.0,31,12.8,Ausfall nach Beschädigung,,
2022-07-25,Olympia,,,,17.9,35.5,22.5,24,14.0,Ausfall nach Beschädigung,,
2022-07-26,Olympia,,,,17.4,23.9,2.7,90,2.5,Ausfall nach Beschädigung,,
2022-07-27,Olympia,,,,16.1,25.3,0.0,75,6.4,Ausfall nach Beschädigung,,
2022-07-28,Olympia,,,,15.0,27.8,0.0,35,13.3,Ausfall nach Beschädigung,,
2022-07-29,Olympia,,,,16.5,27.7,3.2,90,6.7,Ausfall nach Beschädigung,,
2022-07-30,Olympia,,,,16.4,25.7,0.4,68,8.6,Ausfall nach Beschädigung,,
2022-07-31,Olympia,,,,16.3,28.1,0.0,81,7.1,Ausfall nach Beschädigung,,
2022-08-01,Olympia,,,,16.7,29.0,3.9,81,7.9,Ausfall nach Beschädigung,,
2022-08-02,Olympia,,,,16.2,28.7,0.0,78,12.0,Ausfall nach Beschädigung,,
2022-08-03,Olympia,,,,15.2,32.5,0.0,9,14.6,Ausfall nach Beschädigung,,
2022-08-04,Olympia,,,,17.0,34.6,0.0,0,14.5,Ausfall nach Beschädigung,,
2022-08-05,Olympia,,,,17.7,31.6,25.0,69,9.7,Ausfall nach Beschädigung,,
2022-08-06,Olympia,,,,14.3,20.2,0.5,100,0.6,Ausfall nach Beschädigung,,
2022-08-07,Olympia,,,,15.2,23.8,0.0,93,8.3,Ausfall nach Beschädigung,,
2022-08-08,Olympia,,,,13.6,25.8,0.0,31,13.2,Ausfall nach Beschädigung,,
2022-08-09,Olympia,,,,13.1,26.4,0.0,0,14.2,Ausfall nach Beschädigung,,
2022-08-10,Olympia,,,,14.6,26.5,0.0,3,14.1,Ausfall nach Beschädigung,,
2022-08-11,Olympia,,,,14.4,27.4,0.0,31,13.5,Ausfall nach Beschädigung,,
2022-08-12,Olympia,,,,12.8,25.7,0.0,16,13.1,Ausfall nach Beschädigung,,
2022-08-13,Olympia,,,,12.1,26.1,0.0,74,11.4,Ausfall nach Beschädigung,,
2022-08-14,Olympia,,,,12.9,30.4,0.1,19,13.3,Ausfall nach Beschädigung,,
2022-08-15,Olympia,,,,18.7,28.1,0.0,88,4.9,Ausfall nach Beschädigung,,
2022-08-16,Olympia,,,,17.0,29.3,0.0,19,12.5,Ausfall nach Beschädigung,,
2022-08-17,Olympia,,,,16.1,31.9,1.9,61,11.6,Ausfall nach Beschädigung,,
2022-08-18,Olympia,,,,16.5,26.1,2.4,85,6.4,Ausfall nach Beschädigung,,
2022-08-19,Olympia,,,,16.9,22.0,8.1,98,1.6,Ausfall nach Beschädigung,,
2022-08-20,Olympia,,,,16.2,20.7,24.9,96,0.2,Ausfall nach Beschädigung,,
